Product_ID,Product_ID_Int,Style_REF1_Code,Style_REF1_Name,Style_REF2_Code,Style_REF2_Name,Style_REF3_Code,Style_REF3_Name,Style_REF4_Code,Style_REF4_Name,Style_REF5_Code,Style_REF5_Name,Style_REF10_Code,Style_REF10_Name,Style_REF11_Code,Style_REF11_Name,Style_REF11_Parent_Code,Style_REF11_Parent_Name,Style_Colour_REF1_Code,Style_Colour_REF1_Name,Style_Colour_REF2_Code,Style_Colour_REF2_Name,Style_Colour_REF3_Code,Style_Colour_REF3_Name,Style_Colour_REF4_Code,Style_Colour_REF4_Name,Style_Colour_REF5_Code,Style_Colour_REF5_Name,Style_Colour_REF6_Code,Style_Colour_REF6_Name,Style_Colour_REF7_Code,Style_Colour_REF7_Name,Style_Colour_REF8_Code,Style_Colour_REF8_Name,Style_Colour_REF9_Code,Style_Colour_REF9_Name,Style_Colour_REF10_Code,Style_Colour_REF10_Name,Colour_REF1_Code,Colour_REF1_Name,Colour_REF2_Code,Colour_REF2_Name,Colour_REF3_Code,Colour_REF3_Name,Product_CAD_Image_URL,Style_HS_Code,Style_Country_Of_Origin,Inventory_Age_Category,Datasource_Code,Product_Internal_ID,Clr_Internal_ID,Style_Internal_ID,Style_Code,Style_Name,Style_Code_Name,Style_Code_Name_Colour_Name,Style_Name_Colour_Name,Style_Code_Colour_Name,Style_Colour_Code,Style_Colour_Name,SKU_Size_Value,SKU_Size_Name,SKU_Size_Range_Name,Barcode_Primary,Barcode_Secondary,Store_First_Received_Date_ID,Store_First_Received_Date_Short,Store_First_Received_Weeks_Since,Store_Last_Received_Date_ID,Store_Last_Received_Date_Short,Store_Last_Received_Weeks_Since,Last_Sale_Date_ID,Last_Sale_Date_Short,Last_Sale_Weeks_Since,Warehouse_Last_Received_Date_ID,Warehouse_Last_Received_Date_Short,Warehouse_Last_Received_Weeks_Since,Warehouse_Last_Received_Date_ID_LY,Warehouse_Last_Received_Date_Short_LY,Warehouse_Last_Received_Weeks_Since_LY,First_Received_Date_ID,First_Received_Date_Short,First_Sale_Date_ID,First_Sale_Date_Short,First_Order_Date_ID,First_Order_Date_Short,New_Item_Status,Image_URL,Style_Preferred_Supplier_Code,Style_Preferred_Supplier_Name,Standard_Unit_Cost,Standard_Unit_Cost_Text_Sort,Standard_Unit_Cost_Text,Current_Retail_Price_Incl_Tax_Text_Sort,Current_Retail_Price_Incl_Tax_Text,Current_Retail_Price_Incl_Tax,Current_Retail_Price_Excl_Tax,Original_Retail_Price_Incl_Tax_Text_Sort,Original_Retail_Price_Incl_Tax_Text,Original_Retail_Price_Incl_Tax,Original_Retail_Price_Excl_Tax,First_Margin_Pct_Sort,First_Margin_Pct,Markdown_Status,Purchase_Rate,Purchase_Currency_Code,Purchase_Arrival_Zone_Name,Purchase_Departure_Zone_Name,Import_Costing_Date_ID,Import_Costing_Date_Short
19598,19598,Ahehe,Ahehe,RTW,RTW,TEES,TEES,TEES,TEES,100%COTTON,100% COTTON,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,CR22,CR22,CRUISE22,CRUISE22,2022/29,2022/29,NULL,NULL,N,NO,LOGO LOVER,LOGO LOVER,CR22,CR22,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,NULL,6109100006,CHINA,AGED (1-2 YEARS),AP21_Core,19731,4364,1764,22CR1336,Questa Ribbon Logo Tee,22CR1336 Questa Ribbon Logo Tee,22CR1336 Questa Ribbon Logo Tee (WHITE/FUCHSIA),Questa Ribbon Logo Tee (WHITE/FUCHSIA),22CR1336 WHT FCHA,WHT FCHA,WHITE/FUCHSIA,NULL,NULL,NULL,NULL,NULL,20220405,4/5/2022,74,20220405,4/5/2022,74,20230818,8/18/2023,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S15-22CR1336_QuestaRibbonLogoTee_White_Fuchsia-211033-Ahehe-1957_frontshot.jpg?v=1650409161,1TFS,The Fashion Source Pty Ltd,23.31,23.31,23.31,93,93,93,84.545455,155,155,155,140.909091,83.50%,83.50%,MD,NULL,NULL,NULL,NULL,NULL,NULL
1880,1880,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,SPORTS BRA,SPORTS BRA,SPORTS BRAS,SPORTS BRAS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,Q421,Q421,ESSENTIALS,AA ESSENTIALS,2022/22,2022/22,NULL,NULL,N,NO,NULL,NULL,Q421,Q421,MARKDOWN,MARKDOWN,YES,YES,BLACK,BLACK,N,NO,NULL,NULL,NULL,6212100029,CHINA,CURRENT,AP21_Core,521,151,71,21RE1586,LT Cross Back Sprts Bra 309,21RE1586 LT Cross Back Sprts Bra 309,21RE1586 LT Cross Back Sprts Bra 309 (BLACK/WHITE),LT Cross Back Sprts Bra 309 (BLACK/WHITE),21RE1586 BLK WHT,BLK WHT,BLACK/WHITE,4,4,Apr-18,9.35004E+12,,20220408,4/8/2022,74,20220408,4/8/2022,74,20230829,8/29/2023,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S24-21RE1586-LogotapeCrossBackSportsBra311-22659-AheheBuwahahahah-D1-11890.jpg?v=1664349346,1ACT,Active Apparel ,30.98,30.98,30.98,74,74,74,67.272727,105,105,105,95.454545,67.50%,67.50%,MD,NULL,NULL,NULL,NULL,NULL,NULL
10773,10773,Ahehe,Ahehe,RTW,RTW,SKIRTS,SKIRTS,SKIRTS,SKIRTS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2020,2020,RE20,RE20,CHROMA20,CHROMA20,2021/21,2021/21,NULL,NULL,N,NO,NULL,NULL,RE20,RE20,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,NULL,620452,CHINA,AGED (2+ YEARS),AP21_Core,17716,2376,997,20RE4102,Parchment Skirt,20RE4102 Parchment Skirt,20RE4102 Parchment Skirt (WHITE/OAK),Parchment Skirt (WHITE/OAK),20RE4102 WHT OAK,WHT OAK,WHITE/OAK,NULL,NULL,NULL,NULL,NULL,20230412,4/12/2023,21,20230412,4/12/2023,21,20230413,4/13/2023,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/parchmentskirt.jpg?v=1657702096,1WNG,Wng Designs (Hk) Limited,121.68,121.68,121.68,225,225,225,204.545455,455,455,455,413.636364,70.60%,70.60%,MD,NULL,NULL,NULL,NULL,NULL,NULL
14588,14588,Ahehe,Ahehe,RTW,RTW,JEWELLERY,JEWELLERY,EARRINGS,EARRINGS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,SU21,SU21,MODERNIST21,MODERNIST21,2021/31,2021/31,NULL,NULL,N,NO,NULL,NULL,SU21,SU21,MARKDOWN,MARKDOWN,YES,YES,METALLIC,METALLIC,N,NO,NULL,NULL,NULL,711719,CHINA,AGED (2+ YEARS),AP21_Core,18712,3361,1389,21SU9020,Ahehe Logo Hoop Earring,21SU9020 Ahehe Logo Hoop Earring,21SU9020 Ahehe Logo Hoop Earring (SILVER),Ahehe Logo Hoop Earring (SILVER),21SU9020 SILV,SILV,SILVER,NULL,NULL,NULL,NULL,NULL,20220830,8/30/2022,53,20220830,8/30/2022,53,20230818,8/18/2023,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/AheheSilverHoop.jpg?v=1657702567,1HAX,"Qingdao Haxier Jewelry Co., Ltd",9.93,9.93,9.93,57,57,57,51.818182,95,95,95,86.363636,88.50%,88.50%,MD,NULL,NULL,NULL,NULL,NULL,NULL
19552,19552,Ahehe,Ahehe,ACCESSORIES,ACCESSORIES,JEWELLERY,JEWELLERY,NECKLACES,NECKLACES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,AW22,AW22,BIOPHILIA22,BIOPHILIA22,2022/40,2022/40,NULL,NULL,N,NO,NULL,NULL,AW22,AW22,MARKDOWN,MARKDOWN,YES,YES,METALLIC,METALLIC,N,NO,NULL,NULL,NULL,71171900,INDONESIA,AGED (1-2 YEARS),AP21_Core,19708,4341,1754,22AW9003,Sculptural Leaf Necklace,22AW9003 Sculptural Leaf Necklace,22AW9003 Sculptural Leaf Necklace (GOLD),Sculptural Leaf Necklace (GOLD),22AW9003 GLD,GLD,GOLD,NULL,NULL,NULL,NULL,NULL,20220406,4/6/2022,74,20220406,4/6/2022,74,20230807,8/7/2023,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S42-22AW9003-GOLD-SculpturalLeafNecklace-22163-Ahehe-0462.jpg?v=1650409075,1SKS,Pt. Suicide Kings Silver,111.9444,111.94,111.94,149,149,149,135.454545,295,295,295,268.181818,58.30%,58.30%,MD,NULL,NULL,NULL,NULL,NULL,NULL
5590,5590,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,TANKS&SINGLETS,TANKS AND SINGLETS,TANKS,TANKS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,Q122,Q122,BuwahahahahJAN22,BuwahahahahJanuary22,2022/28,2022/28,NULL,NULL,N,NO,NULL,NULL,Q122,Q122,MARKDOWN,MARKDOWN,YES,YES,BLACK,BLACK,N,NO,NULL,NULL,NULL,6109900037,CHINA,AGED (1-2 YEARS),AP21_Core,3461,921,385,221AA1001,Bond Seam Trning Tank 115,221AA1001 Bond Seam Trning Tank 115,221AA1001 Bond Seam Trning Tank 115 (BLACK/WHITE),Bond Seam Trning Tank 115 (BLACK/WHITE),221AA1001 BLK WHT,BLK WHT,BLACK/WHITE,14,14,Apr-18,9.35004E+12,,20220408,4/8/2022,74,20220408,4/8/2022,74,20230829,8/29/2023,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S3-221AA1001_BondedSeam_BLACK-WHITE-211049-Ahehe-0278_frontshot.jpg?v=1648789497,1ACT,Active Apparel ,33.01,33.01,33.01,76,76,76,69.090909,145,145,145,131.818182,75.00%,75.00%,MD,NULL,NULL,NULL,NULL,NULL,NULL
6962,6962,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,TEES,TEES,TEES,TEES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,NULL,NULL,BuwahahahahFEB22,BuwahahahahFEB22,2022/25,2022/25,NULL,NULL,N,NO,NULL,NULL,NULL,NULL,MARKDOWN,MARKDOWN,YES,YES,BLACK,BLACK,N,NO,NON PRINT,NON PRINT,NULL,6114300006,CHINA,AGED (1-2 YEARS),AP21_Core,4457,1297,538,221AA2027,Long Slv Trning Tee 110,221AA2027 Long Slv Trning Tee 110,221AA2027 Long Slv Trning Tee 110 (BLACK),Long Slv Trning Tee 110 (BLACK),221AA2027 BLK,BLK,BLACK,12,12,Apr-18,9.35004E+12,,20220406,4/6/2022,74,20220406,4/6/2022,74,20230829,8/29/2023,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S9-221AA2027-LongSleeveTrainingT-Shirt110-BLACK-22058-Ahehe-0753_frontshot.jpg?v=1648789875,1ACT,Active Apparel ,56.53,56.53,56.53,76,76,76,69.090909,155,155,155,140.909091,59.90%,59.90%,MD,NULL,NULL,NULL,NULL,NULL,NULL
11029,11029,Ahehe,Ahehe,RTW,RTW,DRESSES,DRESSES,DRESSES,DRESSES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2020,2020,RE20,RE20,CHROMA20,CHROMA20,2021/21,2021/21,NULL,NULL,N,NO,NULL,NULL,RE20,RE20,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NON PRINT,NON PRINT,NULL,620442,CHINA,AGED (2+ YEARS),AP21_Core,7374,2434,1020,20RE5203,Hushed Maxi Dress,20RE5203 Hushed Maxi Dress,20RE5203 Hushed Maxi Dress (WHITE),Hushed Maxi Dress (WHITE),20RE5203 WHT,WHT,WHITE,12,12,Apr-18,24932,,20230411,4/11/2023,21,20230411,4/11/2023,21,20230415,4/15/2023,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/hushedmaxidressportrait.jpg?v=1650602081,1WAM,"Wonder Apparel Manufacturer (Hangzhou) Co., Ltd",122.82,122.82,122.82,235,235,235,213.636364,475,475,475,431.818182,71.60%,71.60%,MD,NULL,NULL,NULL,NULL,NULL,NULL
19305,19305,Ahehe,Ahehe,RTW,RTW,DRESSES,DRESSES,SMOCK,SMOCK,100%COTTON,100% COTTON,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,AW22,AW22,BIOPHILIA22,BIOPHILIA22,2022/40,2022/40,NULL,NULL,N,NO,FASHION FORWARD,FASHION FORWARD,AW22,AW22,MARKDOWN,MARKDOWN,YES,YES,BLUE,BLUE,N,NO,NULL,NULL,NULL,62044200,CHINA,AGED (1-2 YEARS),AP21_Core,13780,4282,1729,22AW5372,Fallingwater Braided Smock Drs,22AW5372 Fallingwater Braided Smock Drs,22AW5372 Fallingwater Braided Smock Drs (COBALT BLUE),Fallingwater Braided Smock Drs (COBALT BLUE),22AW5372 CBLT BLU,CBLT BLU,COBALT BLUE,16,16,Apr-18,9.35004E+12,,20220405,4/5/2022,74,20220405,4/5/2022,74,20230822,8/22/2023,2,20220512,5/12/2022,69,20220512,5/12/2022,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/28_Ahehe_AW22_4902-copy.jpg?v=1671064255,1SUP,Supertex Intl Jiangyin Jiaxiang,81.9444,81.94,81.94,182,182,182,165.454545,455,455,455,413.636364,80.20%,80.20%,MD,NULL,NULL,NULL,NULL,NULL,NULL
20584,20584,Ahehe,Ahehe,RTW,RTW,DRESSES,DRESSES,SMOCK,SMOCK,100%COTTON,100% COTTON,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,SS22,SS22,PROVENANCE22,PROVENANCE22,2023/01,2023/01,NULL,NULL,N,NO,FASHION FORWARD,FASHION FORWARD,SS22,SS22,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,https://res.cloudinary.com/Ahehewholesaling/image/upload/v1655785872/107780-26995/22SS5409/CHSTNT RED/1-2012.jpg,62044900,CHINA,CURRENT,AP21_Core,14776,4565,1846,22SS5409,Francis Zip Smock Mini Drs,22SS5409 Francis Zip Smock Mini Drs,22SS5409 Francis Zip Smock Mini Drs (IVORY),Francis Zip Smock Mini Drs (IVORY),22SS5409 IVRY,IVRY,IVORY,4,4,Apr-18,9.35004E+12,,20220616,6/16/2022,64,20220616,6/16/2022,64,20230824,8/24/2023,2,20220614,6/14/2022,64,20220614,6/14/2022,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S3-22SS5409-IVORYFrancisZipSmockMiniDress-22456-Ahehe-0037.jpg?v=1656373990,1YQL,Yq Lz International Trading,72.3611,72.36,72.36,178,178,178,161.818182,395,395,395,359.090909,79.80%,79.80%,MD,NULL,NULL,NULL,NULL,NULL,NULL
4287,4287,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,KNITWEAR&JUMPER,KNITWEAR AND JUMPERSSS,HOODIES,HOODIES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,Q321,Q321,BuwahahahahSEPT21,BuwahahahahSEPT21,2022/12,2022/12,NULL,NULL,N,NO,NULL,NULL,Q321,Q321,MARKDOWN,MARKDOWN,YES,YES,NATURAL,NATURAL,N,NO,NULL,NULL,NULL,6110200053,CHINA,AGED (1-2 YEARS),AP21_Core,2442,637,270,21RE1283,Emb Clas Shrt Slv Crp Hood 402,21RE1283 Emb Clas Shrt Slv Crp Hood 402,21RE1283 Emb Clas Shrt Slv Crp Hood 402 (SAND),Emb Clas Shrt Slv Crp Hood 402 (SAND),21RE1283 SND,SND,SAND,4,4,Apr-18,9.35004E+12,,20220405,4/5/2022,74,20220405,4/5/2022,74,20230603,6/3/2023,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S49-21RE1283_EmbossedClassicShortSleeveCroppedHoodie402_Sand-21732-Ahehe-D2-2013.jpg?v=1648947708,1ACT,Active Apparel ,59,59,59,58,58,58,52.727273,145,145,145,131.818182,55.20%,55.20%,MD,NULL,NULL,NULL,NULL,NULL,NULL
5562,5562,Ahehe,Ahehe,RTW,RTW,DRESSES,DRESSES,DRESSES,DRESSES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,CR22,CR22,CRUISE22,CRUISE22,2022/26,2022/26,NULL,NULL,N,NO,FASHION FORWARD,FASHION FORWARD,CR22,CR22,MARKDOWN,MARKDOWN,YES,YES,PINK,PINK,N,NO,NON PRINT,NON PRINT,NULL,620449,CHINA,AGED (1-2 YEARS),AP21_Core,3438,916,383,21SU5030,Chateau Cut Out Dress,21SU5030 Chateau Cut Out Dress,21SU5030 Chateau Cut Out Dress (FUCHSIA),Chateau Cut Out Dress (FUCHSIA),21SU5030 FCHA,FCHA,FUCHSIA,14,14,Apr-18,9.35004E+12,,20220406,4/6/2022,74,20220406,4/6/2022,74,20230608,6/8/2023,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S94-21SU5030_ChateauCutOutDress_Fuchsia-21928-Ahehe-0290_fullshot.jpg?v=1650409162,1SUP,Supertex Intl Jiangyin Jiaxiang,89.82,89.82,89.82,238,238,238,216.363636,475,475,475,431.818182,79.20%,79.20%,MD,NULL,NULL,NULL,NULL,NULL,NULL
12494,12494,Ahehe,Ahehe,RTW,RTW,TOPS,TOPS,TOPS,TOPS,100%COTTON,100% COTTON,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,SS22,SS22,PROVENANCE22,PROVENANCE22,2023/13,NULL,NULL,NULL,N,NO,FASHION FORWARD,FASHION FORWARD,SS22,SS22,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,https://res.cloudinary.com/Ahehewholesaling/image/upload/v1655786035/107780-26995/22SS1701/BLK/1-1982.jpg,621149,CHINA,CURRENT,AP21_Core,8393,2874,1203,22SS1701,Camille Beaded Trim Blouse,22SS1701 Camille Beaded Trim Blouse,22SS1701 Camille Beaded Trim Blouse (IVORY),Camille Beaded Trim Blouse (IVORY),22SS1701 IVRY,IVRY,IVORY,4,4,Apr-18,9.35004E+12,,20220914,9/14/2022,51,20220914,9/14/2022,51,20230727,7/27/2023,6,20220912,9/12/2022,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/whitebeadedset-web.jpg?v=1663643917,1TJS,Tj Sourcing And Trading Fzc,51.2,51.2,51.2,133,133,133,120.909091,295,295,295,268.181818,80.90%,80.90%,MD,NULL,NULL,NULL,NULL,NULL,NULL
14336,14336,Ahehe,Ahehe,RTW,RTW,TOPS,TOPS,TOPS,TOPS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,SU21,SU21,MODERNIST21,MODERNIST21,2021/35,2021/35,NULL,NULL,N,NO,NULL,NULL,SU21,SU21,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,NULL,620640,CHINA,AGED (2+ YEARS),AP21_Core,9844,3265,1349,21SU1081,Henri Shirt,21SU1081 Henri Shirt,21SU1081 Henri Shirt (IVORY),Henri Shirt (IVORY),21SU1081 IVRY,IVRY,IVORY,10,10,Apr-18,26281,,20220901,9/1/2022,53,20220901,9/1/2022,53,20220904,9/4/2022,52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1SUP,Supertex Intl Jiangyin Jiaxiang,83.69,83.69,83.69,187,187,187,170,375,375,375,340.909091,75.50%,75.50%,MD,NULL,NULL,NULL,NULL,NULL,NULL
20613,20613,Ahehe,Ahehe,RTW,RTW,DRESSES,DRESSES,MIDI,MIDI,55%LIN-45%CO,55% LINEN 45% COTTON,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,SS22,SS22,PROVENANCE22,PROVENANCE22,2023/11,NULL,NULL,NULL,N,NO,SOPHISTICTD WMN,SOPHISTICATED WOMAN,SS22,SS22,FULL PRICE,FULL PRICE,YES,YES,PURPLE,PURPLE,N,NO,NULL,NULL,https://res.cloudinary.com/Ahehewholesaling/image/upload/v1677116062/107780-26995/22SS5432/NVY/1-7872.jpg,62044900,CHINA,CURRENT,AP21_Core,14799,4571,1849,22SS5432,Madeleine Belted Midi Dress,22SS5432 Madeleine Belted Midi Dress,22SS5432 Madeleine Belted Midi Dress (COOL LAVENDER),Madeleine Belted Midi Dress (COOL LAVENDER),22SS5432 CL LVNDR,CL LVNDR,COOL LAVENDER,6,6,Apr-18,9.3594E+12,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20220902,9/2/2022,53,20220902,9/2/2022,53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0158/0190/products/S12-22SS5432-COOLLAVENDERMadeleineBeltedMidiDress-22665-Ahehe-1658.jpg?v=1662421390,1SUP,Supertex Intl Jiangyin Jiaxiang,88.6667,88.67,88.67,495,495,495,450,495,495,495,450,80.30%,80.30%,FP,NULL,NULL,NULL,NULL,NULL,NULL
2374,2374,Ahehe,Ahehe,RTW,RTW,DRESSES,DRESSES,DRESSES,DRESSES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,RE21,RE21,SCENTOFSUMMER21,ScentofSummer21,2021/46,2021/46,NULL,NULL,N,NO,NULL,NULL,RE21,RE21,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,NULL,62044900,CHINA,AGED (1-2 YEARS),AP21_Core,922,244,109,21RE5116,Vanades Cut Out Ring Midi Drs,21RE5116 Vanades Cut Out Ring Midi Drs,21RE5116 Vanades Cut Out Ring Midi Drs (IVORY),Vanades Cut Out Ring Midi Drs (IVORY),21RE5116 IVRY,IVRY,IVORY,4,4,Apr-18,9.35004E+12,,20220404,4/4/2022,74,20220404,4/4/2022,74,20230821,8/21/2023,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S83-21RE5116_Vanades_Cut_Out_Dress_Ivory-21365-Ahehe-1116.jpg?v=1649073222,1SUP,Supertex Intl Jiangyin Jiaxiang,130.97,130.97,130.97,238,238,238,216.363636,595,595,595,540.909091,75.80%,75.80%,MD,NULL,NULL,NULL,NULL,NULL,NULL
4909,4909,Ahehe,Ahehe,RTW,RTW,KNITWEAR&JUMPER,KNITWEAR AND JUMPERSSS,JUMPERSSS,JUMPERSSS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,SS21,SS21,REIMAGINATION21,Reimagination21,NULL,NULL,NULL,NULL,N,NO,NULL,NULL,SS21,SS21,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NON PRINT,NON PRINT,NULL,6109100006,CHINA,AGED (1-2 YEARS),AP21_Core,2920,781,323,21SS1375,Phonetic Jumper,21SS1375 Phonetic Jumper,21SS1375 Phonetic Jumper (WHITE),Phonetic Jumper (WHITE),21SS1375 WHT,WHT,WHITE,XXS,XXS,XXS - XXL,9.35004E+12,,20220830,8/30/2022,53,20220830,8/30/2022,53,20220902,9/2/2022,53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S33-21SS1375_Phonetic_Jumper_White-21540-Ahehe-1826_detailshot.jpg?v=1657703697,1HEW,HEWEN,27.97,27.97,27.97,90,90,90,81.818182,225,225,225,204.545455,86.30%,86.30%,MD,NULL,NULL,NULL,NULL,NULL,NULL
12534,12534,Buwahahahah,Buwahahahah,RTW,RTW,TOPS,TOPS,TOPS,TOPS,52%VS-38%C-10%E,52% VISCOSE 38%COTTON 10%ELASTANE,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,Q322,Q322,BuwahahahahAUG22,BuwahahahahAUG22,2023/07,NULL,NULL,NULL,N,NO,NULL,NULL,Q322,Q322,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,https://res.cloudinary.com/Ahehewholesaling/image/upload/v1655785762/107780-26995/22SS1729/NVY/1-2043.jpg,621149,CHINA,BECOMING AGED,AP21_Core,18234,2883,1206,22SS1729,Hydra braid Racer Knit Top,22SS1729 Hydra braid Racer Knit Top,22SS1729 Hydra braid Racer Knit Top (IVORY),Hydra braid Racer Knit Top (IVORY),22SS1729 IVRY,IVRY,IVORY,NULL,NULL,NULL,NULL,NULL,20220722,7/22/2022,59,20220722,7/22/2022,59,20230814,8/14/2023,3,20220718,7/18/2022,59,20220718,7/18/2022,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S11-22SS1729-HydraBraidedRacerKnitTop-22544-AheheBuwahahahah-D1-0763.jpg?v=1658645979,1JIA,"Tongxiang Jiayu Fashion Co.,Ltd.",30.2083,30.21,30.21,72,72,72,65.454545,145,145,145,131.818182,77.10%,77.10%,MD,NULL,NULL,NULL,NULL,NULL,NULL
13769,13769,Ahehe,Ahehe,ACCESSORIES,ACCESSORIES,FOOTWEAR,FOOTWEAR,FOOTWEAR,FOOTWEAR,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,RE21,RE21,SCENTOFSUMMER21,ScentofSummer21,2022/17,2022/17,NULL,NULL,N,NO,NULL,NULL,RE21,RE21,MARKDOWN,MARKDOWN,YES,YES,PINK,PINK,N,NO,NULL,NULL,NULL,6403990009,CHINA,AGED (1-2 YEARS),AP21_Core,9412,3130,1294,21RE7013,Splice Leather Knot Sandal,21RE7013 Splice Leather Knot Sandal,21RE7013 Splice Leather Knot Sandal (NUDE PINK),Splice Leather Knot Sandal (NUDE PINK),21RE7013 NU PNK,NU PNK,NUDE PINK,39,39,35 - 42,9.35004E+12,,20220407,4/7/2022,74,20220407,4/7/2022,74,20230608,6/8/2023,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S50-21RE7013_SpliceLeatherKnotSandal_Nude-Pink-21828-Ahehe-7913_fullshot.jpg?v=1649073375,1MIR,"Miraseen Corp., Ltd.",46.2,46.2,46.2,113,113,113,102.727273,225,225,225,204.545455,77.40%,77.40%,MD,NULL,NULL,NULL,NULL,NULL,NULL
