Date_ID,Date_ID_Int,Date_Short,Fiscal_Year_SK,Fiscal_Year,Date_ID_LY,Date_ID_LLY,Fiscal_Half_SK,Fiscal_Half,Fiscal_Quarter_SK,Fiscal_Quarter,Fiscal_Month_SK,Fiscal_Month,Fiscal_Week_SK,Fiscal_Week_No,Fiscal_Week,Fiscal_Week_Year,Day_No_Of_Week,Day_Of_Week,Calendar_Year_SK,Calendar_Year,Calendar_Half_SK,Calendar_Half,Calendar_Quarter_SK,Calendar_Quarter,Calendar_Month_SK,Calendar_Month,Financial_Year_SK,Financial_Year,Financial_Quarter_SK,Financial_Quarter,Financial_Month_SK,Financial_Month,Fiscal_Month_No,Fiscal_Month_Name,Financial_Month_No,Financial_Month_Name,Fiscal_Week_End_Date_ID,Fiscal_Week_End_Date_Short,Yesterday__Week,Today__Week,Yesterday__Last_7_Days,Today__Last_7_Days,Yesterday__Next_7_Days,Today__Next_7_Days,Yesterday__Next_Week,Today__Next_Week,Last_Week__Last_8_Weeks,Last_Week__Last_13_Weeks,Last_Week__Last_26_Weeks,Last_Week__Last_52_Weeks,Last_Week__Last_104_Weeks,This_Week__Last_8_Weeks,This_Week__Last_13_Weeks,This_Week__Last_26_Weeks,This_Week__Last_52_Weeks,This_Week__Last_104_Weeks,This_Week__Last_Next_52_Weeks,This_Week__Next_104_Weeks,This_Week__Next_26_Weeks,This_Week__Next_52_Weeks,This_Week__Next_8_Weeks,This_Month__Last_Next_12_Months,This_Month__Last_Next_12_Calendar_Months,Last_Month__Last_12_Calendar_Months,This_Month__Last_12_Calendar_Months,Last_Month__Last_24_Calendar_Months,This_Month__Last_24_Calendar_Months,This_Month__Next_12_Calendar_Months,This_Month__Next_24_Calendar_Months,Last_Week__HTD,Last_Week__YTD,Last_Week__Full_Year,Last_Week__Last_Year,This_Week__Full_Year,This_Week__Last_Year,Last_Week__Full_Year_Last_Year,This_Week__Full_Year_Last_Year,Last_Month__Last_12_Months,This_Month__Last_12_Months,Last_Month__Last_24_Months,This_Month__Last_24_Months,This_Month__Next_12_Months,This_Month__Next_24_Months,Last_Month__Last_12_Financial_Months,This_Month__Last_12_Financial_Months,Last_Month__Last_24_Financial_Months,This_Month__Last_24_Financial_Months,Last_Month__Full_Financial_Year,This_Month__Full_Financial_Year,Fiscal_Year_SK_Filter,Fiscal_Year_Filter
20230417,20230417,4/17/2023,2023,2023,20220418,20210419,20232,Half 2 2023,20234,Qtr 4 2023,202310,Apr-23,202343,43,Week 43,Week 43 2023,1,Monday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202304,Apr-23,2023,2023,20234,Qtr 4 2023,202310,Apr-23,10,April,10,April,20230423,4/23/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230418,20230418,4/18/2023,2023,2023,20220419,20210420,20232,Half 2 2023,20234,Qtr 4 2023,202310,Apr-23,202343,43,Week 43,Week 43 2023,2,Tuesday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202304,Apr-23,2023,2023,20234,Qtr 4 2023,202310,Apr-23,10,April,10,April,20230423,4/23/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230419,20230419,4/19/2023,2023,2023,20220420,20210421,20232,Half 2 2023,20234,Qtr 4 2023,202310,Apr-23,202343,43,Week 43,Week 43 2023,3,Wednesday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202304,Apr-23,2023,2023,20234,Qtr 4 2023,202310,Apr-23,10,April,10,April,20230423,4/23/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230420,20230420,4/20/2023,2023,2023,20220421,20210422,20232,Half 2 2023,20234,Qtr 4 2023,202310,Apr-23,202343,43,Week 43,Week 43 2023,4,Thursday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202304,Apr-23,2023,2023,20234,Qtr 4 2023,202310,Apr-23,10,April,10,April,20230423,4/23/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230421,20230421,4/21/2023,2023,2023,20220422,20210423,20232,Half 2 2023,20234,Qtr 4 2023,202310,Apr-23,202343,43,Week 43,Week 43 2023,5,Friday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202304,Apr-23,2023,2023,20234,Qtr 4 2023,202310,Apr-23,10,April,10,April,20230423,4/23/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230422,20230422,4/22/2023,2023,2023,20220423,20210424,20232,Half 2 2023,20234,Qtr 4 2023,202310,Apr-23,202343,43,Week 43,Week 43 2023,6,Saturday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202304,Apr-23,2023,2023,20234,Qtr 4 2023,202310,Apr-23,10,April,10,April,20230423,4/23/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230423,20230423,4/23/2023,2023,2023,20220424,20210425,20232,Half 2 2023,20234,Qtr 4 2023,202310,Apr-23,202343,43,Week 43,Week 43 2023,7,Sunday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202304,Apr-23,2023,2023,20234,Qtr 4 2023,202310,Apr-23,10,April,10,April,20230423,4/23/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230424,20230424,4/24/2023,2023,2023,20220425,20210426,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202344,44,Week 44,Week 44 2023,1,Monday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202304,Apr-23,2023,2023,20234,Qtr 4 2023,202310,Apr-23,11,May,10,April,20230430,4/30/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230425,20230425,4/25/2023,2023,2023,20220426,20210427,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202344,44,Week 44,Week 44 2023,2,Tuesday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202304,Apr-23,2023,2023,20234,Qtr 4 2023,202310,Apr-23,11,May,10,April,20230430,4/30/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230426,20230426,4/26/2023,2023,2023,20220427,20210428,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202344,44,Week 44,Week 44 2023,3,Wednesday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202304,Apr-23,2023,2023,20234,Qtr 4 2023,202310,Apr-23,11,May,10,April,20230430,4/30/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230427,20230427,4/27/2023,2023,2023,20220428,20210429,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202344,44,Week 44,Week 44 2023,4,Thursday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202304,Apr-23,2023,2023,20234,Qtr 4 2023,202310,Apr-23,11,May,10,April,20230430,4/30/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230428,20230428,4/28/2023,2023,2023,20220429,20210430,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202344,44,Week 44,Week 44 2023,5,Friday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202304,Apr-23,2023,2023,20234,Qtr 4 2023,202310,Apr-23,11,May,10,April,20230430,4/30/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230429,20230429,4/29/2023,2023,2023,20220430,20210501,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202344,44,Week 44,Week 44 2023,6,Saturday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202304,Apr-23,2023,2023,20234,Qtr 4 2023,202310,Apr-23,11,May,10,April,20230430,4/30/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230430,20230430,4/30/2023,2023,2023,20220501,20210502,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202344,44,Week 44,Week 44 2023,7,Sunday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202304,Apr-23,2023,2023,20234,Qtr 4 2023,202310,Apr-23,11,May,10,April,20230430,4/30/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230501,20230501,5/1/2023,2023,2023,20220502,20210503,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202345,45,Week 45,Week 45 2023,1,Monday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230507,5/7/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230502,20230502,5/2/2023,2023,2023,20220503,20210504,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202345,45,Week 45,Week 45 2023,2,Tuesday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230507,5/7/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230503,20230503,5/3/2023,2023,2023,20220504,20210505,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202345,45,Week 45,Week 45 2023,3,Wednesday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230507,5/7/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230504,20230504,5/4/2023,2023,2023,20220505,20210506,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202345,45,Week 45,Week 45 2023,4,Thursday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230507,5/7/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230505,20230505,5/5/2023,2023,2023,20220506,20210507,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202345,45,Week 45,Week 45 2023,5,Friday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230507,5/7/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230506,20230506,5/6/2023,2023,2023,20220507,20210508,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202345,45,Week 45,Week 45 2023,6,Saturday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230507,5/7/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230507,20230507,5/7/2023,2023,2023,20220508,20210509,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202345,45,Week 45,Week 45 2023,7,Sunday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230507,5/7/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230508,20230508,5/8/2023,2023,2023,20220509,20210510,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202346,46,Week 46,Week 46 2023,1,Monday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230514,5/14/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230509,20230509,5/9/2023,2023,2023,20220510,20210511,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202346,46,Week 46,Week 46 2023,2,Tuesday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230514,5/14/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230510,20230510,5/10/2023,2023,2023,20220511,20210512,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202346,46,Week 46,Week 46 2023,3,Wednesday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230514,5/14/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230511,20230511,5/11/2023,2023,2023,20220512,20210513,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202346,46,Week 46,Week 46 2023,4,Thursday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230514,5/14/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230512,20230512,5/12/2023,2023,2023,20220513,20210514,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202346,46,Week 46,Week 46 2023,5,Friday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230514,5/14/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230513,20230513,5/13/2023,2023,2023,20220514,20210515,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202346,46,Week 46,Week 46 2023,6,Saturday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230514,5/14/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230514,20230514,5/14/2023,2023,2023,20220515,20210516,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202346,46,Week 46,Week 46 2023,7,Sunday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230514,5/14/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230515,20230515,5/15/2023,2023,2023,20220516,20210517,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202347,47,Week 47,Week 47 2023,1,Monday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230521,5/21/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230516,20230516,5/16/2023,2023,2023,20220517,20210518,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202347,47,Week 47,Week 47 2023,2,Tuesday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230521,5/21/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230517,20230517,5/17/2023,2023,2023,20220518,20210519,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202347,47,Week 47,Week 47 2023,3,Wednesday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230521,5/21/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230518,20230518,5/18/2023,2023,2023,20220519,20210520,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202347,47,Week 47,Week 47 2023,4,Thursday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230521,5/21/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230519,20230519,5/19/2023,2023,2023,20220520,20210521,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202347,47,Week 47,Week 47 2023,5,Friday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230521,5/21/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230520,20230520,5/20/2023,2023,2023,20220521,20210522,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202347,47,Week 47,Week 47 2023,6,Saturday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230521,5/21/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230521,20230521,5/21/2023,2023,2023,20220522,20210523,20232,Half 2 2023,20234,Qtr 4 2023,202311,May-23,202347,47,Week 47,Week 47 2023,7,Sunday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,11,May,11,May,20230521,5/21/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230522,20230522,5/22/2023,2023,2023,20220523,20210524,20232,Half 2 2023,20234,Qtr 4 2023,202312,Jun-23,202348,48,Week 48,Week 48 2023,1,Monday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,12,June,11,May,20230528,5/28/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230523,20230523,5/23/2023,2023,2023,20220524,20210525,20232,Half 2 2023,20234,Qtr 4 2023,202312,Jun-23,202348,48,Week 48,Week 48 2023,2,Tuesday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,12,June,11,May,20230528,5/28/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230524,20230524,5/24/2023,2023,2023,20220525,20210526,20232,Half 2 2023,20234,Qtr 4 2023,202312,Jun-23,202348,48,Week 48,Week 48 2023,3,Wednesday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,12,June,11,May,20230528,5/28/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230525,20230525,5/25/2023,2023,2023,20220526,20210527,20232,Half 2 2023,20234,Qtr 4 2023,202312,Jun-23,202348,48,Week 48,Week 48 2023,4,Thursday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,12,June,11,May,20230528,5/28/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230526,20230526,5/26/2023,2023,2023,20220527,20210528,20232,Half 2 2023,20234,Qtr 4 2023,202312,Jun-23,202348,48,Week 48,Week 48 2023,5,Friday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,12,June,11,May,20230528,5/28/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230527,20230527,5/27/2023,2023,2023,20220528,20210529,20232,Half 2 2023,20234,Qtr 4 2023,202312,Jun-23,202348,48,Week 48,Week 48 2023,6,Saturday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,12,June,11,May,20230528,5/28/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
20230528,20230528,5/28/2023,2023,2023,20220529,20210530,20232,Half 2 2023,20234,Qtr 4 2023,202312,Jun-23,202348,48,Week 48,Week 48 2023,7,Sunday,2023,2023,20231,Half 1 2023,20232,Q2 2023,202305,May-23,2023,2023,20234,Qtr 4 2023,202311,May-23,12,June,11,May,20230528,5/28/2023,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,2023,2023
